,pr,tasmax,sfcWind,Bundesland,Year,Month
60840,5.4510156e-06,272.23386,4.0387096,Brandenburg,2050,1
60841,5.861709e-06,272.1984,3.887097,Brandenburg,2050,1
60842,6.5337517e-06,272.0403,3.7225807,Brandenburg,2050,1
60843,5.4883512e-06,272.30804,3.4645162,Brandenburg,2050,1
60844,5.525687e-06,272.1984,3.5967743,Brandenburg,2050,1
60845,5.6003587e-06,272.09515,3.6612904,Brandenburg,2050,1
60846,6.6084226e-06,272.09192,3.6645162,Brandenburg,2050,1
60847,6.72043e-06,272.0242,3.5,Brandenburg,2050,1
60848,7.0937876e-06,272.1113,3.532258,Brandenburg,2050,1
60849,5.861709e-06,272.00806,3.4774194,Brandenburg,2050,1
60850,6.608423e-06,271.9016,3.570968,Brandenburg,2050,1
60851,8.5498805e-06,271.93387,3.6806452,Brandenburg,2050,1
60852,8.5498805e-06,271.85645,3.5032258,Brandenburg,2050,1
60853,9.296596e-06,271.74353,3.2032259,Brandenburg,2050,1
60854,9.371267e-06,271.61774,3.3419356,Brandenburg,2050,1
60855,8.4378735e-06,271.56934,3.2774193,Brandenburg,2050,1
60856,9.445937e-06,271.5242,3.1096776,Brandenburg,2050,1
60857,1.0341995e-05,272.03387,3.5129032,Brandenburg,2050,1
60858,9.819295e-06,271.95322,3.570968,Brandenburg,2050,1
60859,9.632617e-06,271.8371,3.6322582,Brandenburg,2050,1
60860,1.1387396e-05,271.8371,3.2967741,Brandenburg,2050,1
60861,1.0790024e-05,271.79517,3.3258066,Brandenburg,2050,1
60862,9.557945e-06,271.69516,3.167742,Brandenburg,2050,1
60863,9.371266e-06,271.63385,3.3129032,Brandenburg,2050,1
60864,8.997909e-06,271.5629,3.2967741,Brandenburg,2050,1
60865,8.960574e-06,271.55646,3.1419356,Brandenburg,2050,1
60866,1.07526885e-05,271.9371,3.603226,Brandenburg,2050,1
60867,1.25074675e-05,271.79193,3.4451613,Brandenburg,2050,1
60868,1.2955496e-05,271.68225,3.4419355,Brandenburg,2050,1
60869,1.1574074e-05,271.79517,3.5451615,Brandenburg,2050,1
60870,1.030466e-05,271.77902,3.3935485,Brandenburg,2050,1
60871,8.773895e-06,271.6371,3.4129033,Brandenburg,2050,1
60872,8.885902e-06,271.57257,3.2387097,Brandenburg,2050,1
60873,9.707288e-06,271.50482,3.3322582,Brandenburg,2050,1
60874,1.1574074e-05,271.87256,3.3483872,Brandenburg,2050,1
60875,1.12007165e-05,271.7532,3.4741936,Brandenburg,2050,1
60876,1.2806153e-05,271.55966,3.4870968,Brandenburg,2050,1
60877,1.3104839e-05,271.55966,3.232258,Brandenburg,2050,1
60878,1.1723418e-05,271.67902,3.1548388,Brandenburg,2050,1
60879,1.0341995e-05,271.72095,2.9870968,Brandenburg,2050,1
60880,9.408603e-06,271.48547,3.1419356,Brandenburg,2050,1
60881,9.33393e-06,271.4242,2.9548388,Brandenburg,2050,1
60882,1.0341995e-05,271.3145,3.0516129,Brandenburg,2050,1
60883,1.0528674e-05,271.18225,2.8451612,Brandenburg,2050,1
60884,1.4859618e-05,271.73386,3.435484,Brandenburg,2050,1
60885,1.1760752e-05,271.72418,3.332258,Brandenburg,2050,1
60886,9.147252e-06,271.81775,3.1580646,Brandenburg,2050,1
60887,9.184588e-06,271.78546,2.9225807,Brandenburg,2050,1
60888,1.1163381e-05,271.56613,2.935484,Brandenburg,2050,1
60889,1.1611411e-05,271.43063,2.6967742,Brandenburg,2050,1
60890,1.1238053e-05,271.54675,2.587097,Brandenburg,2050,1
60891,9.557945e-06,271.57257,2.9903226,Brandenburg,2050,1
60892,9.483274e-06,271.3726,2.8741937,Brandenburg,2050,1
60893,8.73656e-06,271.28226,3.119355,Brandenburg,2050,1
60894,1.0229988e-05,271.12418,2.819355,Brandenburg,2050,1
60895,1.0267324e-05,271.05966,3.0354838,Brandenburg,2050,1
60896,1.1835424e-05,271.6113,3.8741937,Brandenburg,2050,1
60897,9.445937e-06,271.79837,3.6419356,Brandenburg,2050,1
60898,7.2431303e-06,271.89194,3.532258,Brandenburg,2050,1
60899,6.5710874e-06,271.8758,3.267742,Brandenburg,2050,1
60900,6.45908e-06,271.8242,3.0838711,Brandenburg,2050,1
60901,7.765831e-06,271.6758,3.0548387,Brandenburg,2050,1
60902,8.997909e-06,271.47256,3.0032258,Brandenburg,2050,1
60903,9.483274e-06,271.47256,2.683871,Brandenburg,2050,1
60904,8.997909e-06,271.37903,2.651613,Brandenburg,2050,1
60905,9.483274e-06,271.17902,2.9741936,Brandenburg,2050,1
60906,1.0267324e-05,271.19516,3.0451612,Brandenburg,2050,1
60907,1.1126045e-05,271.10806,2.7,Brandenburg,2050,1
60908,9.557945e-06,271.1274,2.8258066,Brandenburg,2050,1
60909,7.3551373e-06,272.19836,3.516129,Brandenburg,2050,1
60910,8.251195e-06,271.81128,3.2193549,Brandenburg,2050,1
60911,7.653824e-06,271.8726,3.6064517,Brandenburg,2050,1
60912,6.869773e-06,271.8371,3.3419356,Brandenburg,2050,1
60913,7.093787e-06,271.74677,3.6161292,Brandenburg,2050,1
60914,6.98178e-06,271.7758,3.7870967,Brandenburg,2050,1
60915,7.840502e-06,271.67902,4.0258064,Brandenburg,2050,1
60916,8.624552e-06,271.52097,3.7870967,Brandenburg,2050,1
60917,9.296595e-06,271.50806,3.1258066,Brandenburg,2050,1
60918,1.0043309e-05,271.3758,3.0451612,Brandenburg,2050,1
60919,1.1686082e-05,271.15323,2.8193548,Brandenburg,2050,1
60920,1.3739546e-05,271.1113,2.9483871,Brandenburg,2050,1
60921,1.4336918e-05,271.07257,3.0806453,Brandenburg,2050,1
60922,6.869773e-06,272.05646,3.5193548,Brandenburg,2050,1
60923,7.168459e-06,271.93387,3.6129034,Brandenburg,2050,1
60924,7.2057946e-06,271.81128,3.587097,Brandenburg,2050,1
60925,6.9444445e-06,271.69193,3.9806452,Brandenburg,2050,1
60926,7.3924734e-06,271.71127,3.919355,Brandenburg,2050,1
60927,8.997909e-06,271.6887,3.7967741,Brandenburg,2050,1
60928,8.8859015e-06,271.5629,3.5741937,Brandenburg,2050,1
60929,1.2208781e-05,271.36935,3.0,Brandenburg,2050,1
60930,1.3702211e-05,271.12097,3.1387098,Brandenburg,2050,1
60931,1.5344982e-05,271.0403,3.1612904,Brandenburg,2050,1
60932,1.35155315e-05,270.96936,3.216129,Brandenburg,2050,1
60933,6.1230585e-06,272.09515,3.3387098,Brandenburg,2050,1
60934,7.280466e-06,271.95645,3.6161292,Brandenburg,2050,1
60935,7.3924734e-06,271.73065,3.8967743,Brandenburg,2050,1
60936,7.6164874e-06,271.71127,4.064516,Brandenburg,2050,1
60937,1.4038232e-05,271.59515,3.5354838,Brandenburg,2050,1
60938,1.34035245e-05,271.36288,3.667742,Brandenburg,2050,1
60939,1.3366189e-05,271.0274,3.3709679,Brandenburg,2050,1
60940,1.3926225e-05,270.96613,3.316129,Brandenburg,2050,1
60941,1.1350059e-05,271.0403,3.467742,Brandenburg,2050,1
60942,9.632617e-06,271.05966,3.4612904,Brandenburg,2050,1
60943,6.4590804e-06,272.1758,3.2032259,Brandenburg,2050,1
60944,7.728495e-06,272.06613,3.2451613,Brandenburg,2050,1
60945,8.885902e-06,271.85645,3.3548388,Brandenburg,2050,1
60946,1.004331e-05,271.63385,3.8741937,Brandenburg,2050,1
60947,1.2246117e-05,271.6855,4.019355,Brandenburg,2050,1
60948,1.50462965e-05,271.76935,3.4290323,Brandenburg,2050,1
60949,1.4411588e-05,271.49515,3.9322581,Brandenburg,2050,1
60950,1.3926226e-05,271.25644,3.5548387,Brandenburg,2050,1
60951,1.2880825e-05,271.03387,3.6161292,Brandenburg,2050,1
60952,1.1835425e-05,271.10806,3.1903226,Brandenburg,2050,1
60953,1.0454002e-05,271.15967,3.4096775,Brandenburg,2050,1
60954,9.893967e-06,271.9758,3.1612904,Brandenburg,2050,1
60955,1.1499403e-05,271.74356,3.5096774,Brandenburg,2050,1
60956,1.1835424e-05,271.60483,3.8774195,Brandenburg,2050,1
60957,1.3440861e-05,271.5887,3.5451612,Brandenburg,2050,1
60958,1.3664874e-05,271.63385,3.4322581,Brandenburg,2050,1
60959,1.4560932e-05,271.63388,3.2290323,Brandenburg,2050,1
60960,1.5494325e-05,271.49838,3.5451612,Brandenburg,2050,1
60961,1.4784947e-05,271.45645,3.7419355,Brandenburg,2050,1
60962,1.3366189e-05,271.33063,3.8548388,Brandenburg,2050,1
60963,1.1984766e-05,271.05966,3.4483871,Brandenburg,2050,1
60964,9.147252e-06,271.23386,3.4064517,Brandenburg,2050,1
60965,9.483274e-06,271.2016,3.3709679,Brandenburg,2050,1
60966,1.3814218e-05,271.86935,3.5419354,Brandenburg,2050,1
60967,1.5344982e-05,271.69516,3.3612905,Brandenburg,2050,1
60968,1.3142175e-05,271.55322,3.5387096,Brandenburg,2050,1
60969,1.187276e-05,271.50482,3.6774194,Brandenburg,2050,1
60970,1.2507467e-05,271.46936,3.2935483,Brandenburg,2050,1
60971,1.4262246e-05,271.53064,3.403226,Brandenburg,2050,1
60972,1.5494325e-05,271.56613,3.4064517,Brandenburg,2050,1
60973,1.4486261e-05,271.55,3.2290323,Brandenburg,2050,1
60974,1.1984767e-05,271.3726,3.2806451,Brandenburg,2050,1
60975,1.004331e-05,271.1984,3.4387097,Brandenburg,2050,1
60976,1.2507467e-05,271.8145,3.619355,Brandenburg,2050,1
60977,1.34035245e-05,271.70807,3.783871,Brandenburg,2050,1
60978,1.3664874e-05,271.5758,3.6322582,Brandenburg,2050,1
60979,1.2059438e-05,271.50806,3.5193548,Brandenburg,2050,1
60980,1.0678017e-05,271.42096,3.264516,Brandenburg,2050,1
60981,1.135006e-05,271.3145,3.4129033,Brandenburg,2050,1
60982,1.2694146e-05,271.36288,3.683871,Brandenburg,2050,1
60983,1.291816e-05,271.4629,3.319355,Brandenburg,2050,1
60984,1.213411e-05,271.38547,3.151613,Brandenburg,2050,1
60985,1.0902031e-05,271.08224,3.4419355,Brandenburg,2050,1
60986,9.707288e-06,270.89194,3.5645163,Brandenburg,2050,1
60987,1.4112903e-05,271.9016,3.3741937,Brandenburg,2050,1
60988,1.3590203e-05,271.6887,3.7774196,Brandenburg,2050,1
60989,1.291816e-05,271.59192,3.6322582,Brandenburg,2050,1
60990,1.3254182e-05,271.45322,3.0516129,Brandenburg,2050,1
60991,1.3814218e-05,271.35645,3.0193548,Brandenburg,2050,1
60992,1.2171446e-05,271.2661,3.087097,Brandenburg,2050,1
60993,1.0341995e-05,271.24353,3.6258066,Brandenburg,2050,1
60994,1.1238053e-05,271.33063,3.4225807,Brandenburg,2050,1
60995,1.1910096e-05,271.3726,3.0967743,Brandenburg,2050,1
60996,1.0715353e-05,271.19516,3.032258,Brandenburg,2050,1
60997,9.669952e-06,270.84677,3.2806451,Brandenburg,2050,1
60998,9.744624e-06,270.8371,3.6548388,Brandenburg,2050,1
60999,7.840502e-06,270.86935,3.4870968,Brandenburg,2050,1
61000,7.2431303e-06,271.03387,3.4709678,Brandenburg,2050,1
61001,1.4299582e-05,272.05966,3.2064517,Brandenburg,2050,1
61002,1.35155315e-05,271.9597,3.2032259,Brandenburg,2050,1
61003,1.35155315e-05,271.7661,3.5806453,Brandenburg,2050,1
61004,1.3590203e-05,271.54678,3.767742,Brandenburg,2050,1
61005,1.2582139e-05,271.40485,3.4483871,Brandenburg,2050,1
61006,1.2096774e-05,271.3532,3.2064517,Brandenburg,2050,1
61007,1.3664875e-05,271.23386,3.2903225,Brandenburg,2050,1
61008,1.29554965e-05,271.1855,3.1258066,Brandenburg,2050,1
61009,1.1051374e-05,271.10806,3.251613,Brandenburg,2050,1
61010,1.1648745e-05,271.24353,3.1387098,Brandenburg,2050,1
61011,1.1312724e-05,271.19516,3.1967742,Brandenburg,2050,1
61012,9.557945e-06,270.9371,3.5709677,Brandenburg,2050,1
61013,8.02718e-06,270.79837,3.7129033,Brandenburg,2050,1
61014,7.989845e-06,270.75,3.7451613,Brandenburg,2050,1
61015,7.877838e-06,270.8371,3.6774194,Brandenburg,2050,1
61016,5.973716e-06,270.89194,3.6225808,Brandenburg,2050,1
61017,1.31795105e-05,271.97256,3.0903227,Brandenburg,2050,1
61018,1.2992831e-05,271.85968,3.4096775,Brandenburg,2050,1
61019,1.1686081e-05,271.73062,3.3709679,Brandenburg,2050,1
61020,1.1947432e-05,271.55646,3.6258066,Brandenburg,2050,1
61021,1.1275389e-05,271.30804,3.7548387,Brandenburg,2050,1
61022,1.082736e-05,271.29517,3.564516,Brandenburg,2050,1
61023,1.2582139e-05,271.22742,3.3064516,Brandenburg,2050,1
61024,1.0229988e-05,270.90485,3.2064517,Brandenburg,2050,1
61025,8.325866e-06,270.72095,3.7935483,Brandenburg,2050,1
61026,6.3844086e-06,270.7371,3.8419356,Brandenburg,2050,1
61027,5.861709e-06,270.55646,4.035484,Brandenburg,2050,1
61028,4.965651e-06,270.79193,3.9258065,Brandenburg,2050,1
61029,1.0491338e-05,271.5242,3.3806453,Brandenburg,2050,1
61030,9.819296e-06,271.3145,3.6000001,Brandenburg,2050,1
61031,7.4671448e-06,270.62097,4.019355,Brandenburg,2050,1
61032,6.048387e-06,270.7016,3.8903227,Brandenburg,2050,1
61033,5.15233e-06,270.65643,3.9419355,Brandenburg,2050,1
61034,4.8909797e-06,270.7371,3.903226,Brandenburg,2050,1
61035,2.8108466e-06,274.875,3.7178571,Brandenburg,2050,2
61036,3.6375664e-06,274.8,3.5785716,Brandenburg,2050,2
61037,3.885582e-06,274.67856,3.325,Brandenburg,2050,2
61038,4.794974e-06,274.66785,3.5321429,Brandenburg,2050,2
61039,4.6296295e-06,274.71426,3.4714286,Brandenburg,2050,2
61040,3.6375661e-06,274.64642,3.4357142,Brandenburg,2050,2
61041,4.340278e-06,274.5857,3.4035714,Brandenburg,2050,2
61042,4.340278e-06,274.52856,3.275,Brandenburg,2050,2
61043,4.5882935e-06,274.47858,3.482143,Brandenburg,2050,2
61044,4.7536378e-06,274.45355,3.2857144,Brandenburg,2050,2
61045,3.968254e-06,274.41785,3.325,Brandenburg,2050,2
61046,4.6709656e-06,274.4357,3.4071429,Brandenburg,2050,2
61047,4.6296295e-06,274.35358,3.275,Brandenburg,2050,2
61048,4.5882935e-06,274.48572,3.057143,Brandenburg,2050,2
61049,3.968254e-06,274.51428,3.1892858,Brandenburg,2050,2
61050,3.513558e-06,274.45715,3.1535716,Brandenburg,2050,2
61051,4.00959e-06,274.41428,2.9857144,Brandenburg,2050,2
61052,5.0843255e-06,274.39285,3.5214286,Brandenburg,2050,2
61053,4.546958e-06,274.39285,3.4428573,Brandenburg,2050,2
61054,4.00959e-06,274.30356,3.375,Brandenburg,2050,2
61055,4.7949734e-06,274.4107,3.0535715,Brandenburg,2050,2
61056,4.8776456e-06,274.45712,3.1464286,Brandenburg,2050,2
61057,4.5056217e-06,274.5107,3.1000001,Brandenburg,2050,2
61058,4.2162696e-06,274.65356,3.2428572,Brandenburg,2050,2
61059,3.720238e-06,274.5607,3.2428572,Brandenburg,2050,2
61060,3.968254e-06,274.43927,3.0714285,Brandenburg,2050,2
61061,4.42295e-06,274.3393,3.675,Brandenburg,2050,2
61062,4.588294e-06,274.32855,3.4214287,Brandenburg,2050,2
61063,4.546958e-06,274.2607,3.257143,Brandenburg,2050,2
61064,4.588294e-06,274.4357,3.4571428,Brandenburg,2050,2
61065,4.21627e-06,274.52856,3.3214285,Brandenburg,2050,2
61066,4.340278e-06,274.50714,3.4142857,Brandenburg,2050,2
61067,4.6709656e-06,274.52856,3.25,Brandenburg,2050,2
61068,5.125661e-06,274.49286,3.332143,Brandenburg,2050,2
61069,3.7615741e-06,274.21783,3.5142858,Brandenburg,2050,2
61070,3.7615741e-06,274.1857,3.5821428,Brandenburg,2050,2
61071,4.9189816e-06,274.21783,3.3964286,Brandenburg,2050,2
61072,4.8776456e-06,274.29285,3.1607144,Brandenburg,2050,2
61073,4.4229496e-06,274.42142,3.1535714,Brandenburg,2050,2
61074,4.298942e-06,274.4893,2.9892857,Brandenburg,2050,2
61075,4.298942e-06,274.36786,3.1214285,Brandenburg,2050,2
61076,4.7536378e-06,274.32498,2.9642859,Brandenburg,2050,2
61077,6.3244047e-06,274.28214,3.0642858,Brandenburg,2050,2
61078,6.5724207e-06,274.17856,2.8500001,Brandenburg,2050,2
61079,5.580357e-06,273.90714,3.6464286,Brandenburg,2050,2
61080,5.2083333e-06,274.01428,3.5535715,Brandenburg,2050,2
61081,4.21627e-06,274.22858,3.375,Brandenburg,2050,2
61082,4.174934e-06,274.2857,3.0535715,Brandenburg,2050,2
61083,4.8776456e-06,274.27856,2.9642859,Brandenburg,2050,2
61084,5.125661e-06,274.39285,2.7464287,Brandenburg,2050,2
61085,4.794974e-06,274.32855,2.6357143,Brandenburg,2050,2
61086,4.9189816e-06,274.3214,3.1214287,Brandenburg,2050,2
61087,4.9603177e-06,274.24286,3.0428572,Brandenburg,2050,2
61088,5.869709e-06,274.1607,3.2857144,Brandenburg,2050,2
61089,7.1511245e-06,274.08212,2.8785715,Brandenburg,2050,2
61090,7.1511245e-06,274.05,3.0500002,Brandenburg,2050,2
61091,5.621693e-06,273.62143,4.032143,Brandenburg,2050,2
61092,5.332341e-06,273.98215,3.9642859,Brandenburg,2050,2
61093,4.546958e-06,274.16428,3.882143,Brandenburg,2050,2
61094,4.4642857e-06,274.2857,3.5357144,Brandenburg,2050,2
61095,4.4642857e-06,274.34644,3.1857145,Brandenburg,2050,2
61096,4.6709656e-06,274.3107,3.1607144,Brandenburg,2050,2
61097,4.794974e-06,274.32855,3.0464287,Brandenburg,2050,2
61098,4.4642857e-06,274.26428,2.7892857,Brandenburg,2050,2
61099,5.1669977e-06,274.16785,2.8035715,Brandenburg,2050,2
61100,4.7949734e-06,274.07855,3.175,Brandenburg,2050,2
61101,5.2083333e-06,274.06784,3.3107145,Brandenburg,2050,2
61102,5.869709e-06,274.0107,2.8535714,Brandenburg,2050,2
61103,5.828373e-06,274.02142,2.9857144,Brandenburg,2050,2
61104,5.993717e-06,274.00714,3.7857144,Brandenburg,2050,2
61105,5.373677e-06,273.875,3.4750001,Brandenburg,2050,2
61106,5.3323415e-06,274.02142,4.0642858,Brandenburg,2050,2
61107,4.9189816e-06,274.13928,3.632143,Brandenburg,2050,2
61108,5.621693e-06,274.25714,3.7071428,Brandenburg,2050,2
61109,5.373677e-06,274.31784,3.8464286,Brandenburg,2050,2
61110,5.0016533e-06,274.29642,4.107143,Brandenburg,2050,2
61111,4.9189816e-06,274.2857,3.875,Brandenburg,2050,2
61112,4.9189816e-06,274.23572,3.2107143,Brandenburg,2050,2
61113,4.7123017e-06,274.11786,3.2428572,Brandenburg,2050,2
61114,5.0429894e-06,273.975,3.0357144,Brandenburg,2050,2
61115,5.2496694e-06,273.95712,3.1785715,Brandenburg,2050,2
61116,5.6630292e-06,273.91785,3.25,Brandenburg,2050,2
61117,4.4229496e-06,274.0857,3.8714287,Brandenburg,2050,2
61118,5.0843255e-06,274.08572,3.9964287,Brandenburg,2050,2
61119,5.869709e-06,274.15714,3.8285716,Brandenburg,2050,2
61120,6.613757e-06,274.26428,4.1107144,Brandenburg,2050,2
61121,6.241733e-06,274.24643,3.9964287,Brandenburg,2050,2
61122,6.2830686e-06,274.29642,3.8892858,Brandenburg,2050,2
61123,5.0016533e-06,274.2857,3.65,Brandenburg,2050,2
61124,5.166997e-06,274.04642,3.1321428,Brandenburg,2050,2
61125,5.1256616e-06,273.80713,3.307143,Brandenburg,2050,2
61126,6.448413e-06,273.74643,3.307143,Brandenburg,2050,2
61127,5.373677e-06,273.8,3.267857,Brandenburg,2050,2
61128,4.340278e-06,274.12857,3.6107142,Brandenburg,2050,2
61129,5.0016533e-06,274.1143,3.875,Brandenburg,2050,2
61130,4.9603177e-06,274.06427,4.096429,Brandenburg,2050,2
61131,5.4976854e-06,274.22144,4.239286,Brandenburg,2050,2
61132,5.621693e-06,274.16785,3.6892858,Brandenburg,2050,2
61133,5.0429894e-06,273.91428,3.8035715,Brandenburg,2050,2
61134,4.5882935e-06,273.58572,3.4857144,Brandenburg,2050,2
61135,3.885582e-06,273.55713,3.3142858,Brandenburg,2050,2
61136,4.1749336e-06,273.83572,3.5178573,Brandenburg,2050,2
61137,4.4229496e-06,273.9643,3.5214286,Brandenburg,2050,2
61138,5.4976854e-06,273.98215,3.4678571,Brandenburg,2050,2
61139,5.5390215e-06,274.04642,3.4964287,Brandenburg,2050,2
61140,5.2910054e-06,274.04285,3.5642858,Brandenburg,2050,2
61141,4.42295e-06,273.9464,4.071429,Brandenburg,2050,2
61142,4.8363095e-06,274.07855,4.2535715,Brandenburg,2050,2
61143,5.2496694e-06,274.26785,3.6678572,Brandenburg,2050,2
61144,5.6630292e-06,274.0357,4.1285715,Brandenburg,2050,2
61145,5.415013e-06,273.775,3.6785715,Brandenburg,2050,2
61146,4.8363095e-06,273.56427,3.675,Brandenburg,2050,2
61147,3.6789022e-06,273.68213,3.3428571,Brandenburg,2050,2
61148,3.5962303e-06,273.87143,3.5142858,Brandenburg,2050,2
61149,6.159061e-06,274.0,3.3785715,Brandenburg,2050,2
61150,5.5390215e-06,273.93213,3.7035716,Brandenburg,2050,2
61151,5.3323415e-06,273.84644,4.1035714,Brandenburg,2050,2
61152,5.373677e-06,273.90356,3.75,Brandenburg,2050,2
61153,4.7123017e-06,274.04285,3.6928573,Brandenburg,2050,2
61154,4.5882935e-06,274.13214,3.432143,Brandenburg,2050,2
61155,5.415013e-06,274.0893,3.7071428,Brandenburg,2050,2
61156,5.4563493e-06,273.975,3.8892858,Brandenburg,2050,2
61157,5.2496694e-06,273.72858,3.8964286,Brandenburg,2050,2
61158,5.1256616e-06,273.57498,3.4607143,Brandenburg,2050,2
61159,4.0095897e-06,273.80356,3.65,Brandenburg,2050,2
61160,4.133598e-06,273.88214,3.5428572,Brandenburg,2050,2
61161,6.696429e-06,273.9464,3.7428572,Brandenburg,2050,2
61162,5.7043653e-06,273.9,3.5464287,Brandenburg,2050,2
61163,5.5390215e-06,273.80713,3.7285714,Brandenburg,2050,2
61164,5.0843255e-06,273.8107,3.8714287,Brandenburg,2050,2
61165,4.546958e-06,273.88214,3.4642859,Brandenburg,2050,2
61166,4.133598e-06,274.02856,3.6000001,Brandenburg,2050,2
61167,4.5882935e-06,274.05356,3.5785716,Brandenburg,2050,2
61168,4.8363095e-06,274.01428,3.3714287,Brandenburg,2050,2
61169,4.340278e-06,273.79642,3.3321428,Brandenburg,2050,2
61170,4.9603173e-06,273.7607,3.5535715,Brandenburg,2050,2
61171,6.407077e-06,273.775,3.75,Brandenburg,2050,2
61172,5.2910054e-06,273.87857,3.9678571,Brandenburg,2050,2
61173,5.3323415e-06,273.81427,3.8178573,Brandenburg,2050,2
61174,5.373677e-06,273.75714,3.6678572,Brandenburg,2050,2
61175,5.621693e-06,273.69998,3.364286,Brandenburg,2050,2
61176,5.2496694e-06,273.77856,3.4964287,Brandenburg,2050,2
61177,3.80291e-06,273.8214,3.807143,Brandenburg,2050,2
61178,4.133598e-06,273.93213,3.425,Brandenburg,2050,2
61179,4.7123017e-06,273.85358,3.1892858,Brandenburg,2050,2
61180,4.5056217e-06,273.67142,3.5107143,Brandenburg,2050,2
61181,4.546958e-06,273.60358,3.6714287,Brandenburg,2050,2
61182,6.365741e-06,273.6607,3.5,Brandenburg,2050,2
61183,5.993717e-06,273.63214,3.9,Brandenburg,2050,2
61184,5.952381e-06,273.79642,3.8214285,Brandenburg,2050,2
61185,5.2496694e-06,273.69284,3.2214286,Brandenburg,2050,2
61186,6.159061e-06,273.60715,3.1214287,Brandenburg,2050,2
61187,6.365741e-06,273.6,3.182143,Brandenburg,2050,2
61188,5.6630292e-06,273.70712,3.7071428,Brandenburg,2050,2
61189,4.050926e-06,273.79642,3.4857144,Brandenburg,2050,2
61190,5.332341e-06,273.79642,3.1392858,Brandenburg,2050,2
61191,5.539021e-06,273.675,3.0892859,Brandenburg,2050,2
61192,3.968254e-06,273.50714,3.3428571,Brandenburg,2050,2
61193,3.5548942e-06,273.59286,3.7607143,Brandenburg,2050,2
61194,4.9603173e-06,273.57855,3.5821428,Brandenburg,2050,2
61195,5.952381e-06,273.675,3.5678573,Brandenburg,2050,2
61196,5.0843255e-06,273.5357,3.414286,Brandenburg,2050,2
61197,5.9110453e-06,273.56784,3.3714287,Brandenburg,2050,2
61198,6.7377646e-06,273.5,3.7285714,Brandenburg,2050,2
61199,8.060516e-06,273.48572,3.8142858,Brandenburg,2050,2
61200,6.7377646e-06,273.56427,3.5285716,Brandenburg,2050,2
61201,6.8617724e-06,273.58572,3.3178573,Brandenburg,2050,2
61202,6.4897486e-06,273.5,3.3392859,Brandenburg,2050,2
61203,6.035053e-06,273.53928,3.1964285,Brandenburg,2050,2
61204,5.993717e-06,273.625,3.2535715,Brandenburg,2050,2
61205,5.704365e-06,273.6607,3.1535716,Brandenburg,2050,2
61206,5.6630292e-06,273.55356,3.2535715,Brandenburg,2050,2
61207,4.7949734e-06,273.35715,3.6607144,Brandenburg,2050,2
61208,3.8855824e-06,273.40356,3.8142858,Brandenburg,2050,2
61209,4.133598e-06,273.39642,3.8035715,Brandenburg,2050,2
61210,5.1669977e-06,273.425,3.825,Brandenburg,2050,2
61211,5.2083333e-06,273.44998,3.7285714,Brandenburg,2050,2
61212,5.373677e-06,273.35,3.307143,Brandenburg,2050,2
61213,6.8617724e-06,273.38928,3.6607144,Brandenburg,2050,2
61214,7.0684523e-06,273.37857,3.557143,Brandenburg,2050,2
61215,7.729828e-06,273.42856,3.682143,Brandenburg,2050,2
61216,7.0271167e-06,273.39285,3.7392857,Brandenburg,2050,2
61217,6.448413e-06,273.4893,3.5892859,Brandenburg,2050,2
61218,5.0429894e-06,273.43927,3.2928572,Brandenburg,2050,2
61219,5.0429894e-06,273.13928,3.3,Brandenburg,2050,2
61220,4.9603177e-06,273.07855,3.8964286,Brandenburg,2050,2
61221,4.298942e-06,273.22144,4.032143,Brandenburg,2050,2
61222,4.0509262e-06,273.175,4.0750003,Brandenburg,2050,2
61223,4.6709656e-06,273.32855,3.9928572,Brandenburg,2050,2
61224,6.489749e-06,273.26785,3.5035715,Brandenburg,2050,2
61225,6.5310846e-06,273.25714,3.5892859,Brandenburg,2050,2
61226,5.2496694e-06,272.9107,4.1785717,Brandenburg,2050,2
61227,4.2576057e-06,273.12857,4.089286,Brandenburg,2050,2
61228,3.926918e-06,273.21072,4.025,Brandenburg,2050,2
61229,4.340278e-06,273.23215,3.9607143,Brandenburg,2050,2
61230,8.3258665e-06,285.60806,5.0258064,Brandenburg,2050,3
61231,1.0416667e-05,285.55646,4.7451615,Brandenburg,2050,3
61232,1.3216846e-05,285.44354,4.3580647,Brandenburg,2050,3
61233,1.0715353e-05,285.5758,4.5903225,Brandenburg,2050,3
61234,8.624552e-06,285.62097,4.567742,Brandenburg,2050,3
61235,7.840502e-06,285.5274,4.4774194,Brandenburg,2050,3
61236,1.030466e-05,285.46936,4.4451613,Brandenburg,2050,3
61237,1.3328853e-05,285.44998,4.251613,Brandenburg,2050,3
61238,1.1126045e-05,285.4242,4.483871,Brandenburg,2050,3
61239,9.52061e-06,285.35,4.274194,Brandenburg,2050,3
61240,9.259259e-06,285.37903,4.3,Brandenburg,2050,3
61241,1.0678017e-05,285.33063,4.4225807,Brandenburg,2050,3
61242,1.2171446e-05,285.30484,4.3483872,Brandenburg,2050,3
61243,1.23954605e-05,285.44998,4.0935483,Brandenburg,2050,3
61244,1.2470131e-05,285.41772,4.303226,Brandenburg,2050,3
61245,1.35155315e-05,285.43063,4.196774,Brandenburg,2050,3
61246,1.5568996e-05,285.33063,4.012903,Brandenburg,2050,3
61247,1.2358124e-05,285.29517,4.3612905,Brandenburg,2050,3
