,Year,Month,station_id,pr,sfcWind,tasmax,nFires,area
6769,2014,10,05546,47.9,2.7839637242665356,293.54999999999995,0.0,0.0
6772,2014,10,05825,25.6,2.544106101561018,295.54999999999995,0.0,0.0
6775,2014,10,07389,52.1,2.544106101561018,295.15,0.0,0.0
6776,2015,10,00164,49.0,2.653914358756891,293.95,5.0,1.4
6777,2015,10,00303,76.5,1.968639419184732,294.54999999999995,5.0,1.4
6778,2015,10,00427,58.7,3.1472361165390814,293.84999999999997,5.0,1.4
6779,2015,10,00880,58.5,2.0865702546485223,294.84999999999997,5.0,1.4
6780,2015,10,01001,34.2,2.0357485763070056,294.54999999999995,5.0,1.4
6781,2015,10,01869,48.0,3.2059401020605485,293.34999999999997,5.0,1.4
6784,2015,10,02794,65.8,2.897073415732504,293.75,5.0,1.4
6785,2015,10,02856,52.1,2.0357485763070056,294.54999999999995,5.0,1.4
6787,2015,10,03015,56.6,2.653914358756891,293.75,5.0,1.4
6789,2015,10,03158,49.9,2.544106101561018,295.15,5.0,1.4
6792,2015,10,03552,52.0,1.5052160846974763,293.45,5.0,1.4
6793,2015,10,03987,63.4,3.2059401020605485,294.04999999999995,5.0,1.4
6794,2015,10,03988,64.7,3.4443395810123016,294.15,5.0,1.4
6795,2015,10,05546,56.8,3.3443143212275968,292.54999999999995,5.0,1.4
6798,2015,10,05825,70.5,2.0357485763070056,293.54999999999995,5.0,1.4
6801,2015,10,07389,61.5,2.258961724346829,293.04999999999995,5.0,1.4
6802,2016,10,00164,43.8,3.2650046090062412,291.45,0.0,0.0
6803,2016,10,00303,54.1,1.9188019443142117,292.95,0.0,0.0
6804,2016,10,00427,45.9,3.52506426077256,292.04999999999995,0.0,0.0
6805,2016,10,00880,67.9,2.0865702546485223,293.84999999999997,0.0,0.0
6806,2016,10,01001,61.5,2.4179668046919085,293.54999999999995,0.0,0.0
6807,2016,10,01869,64.8,3.606409914859929,290.75,0.0,0.0
6810,2016,10,02794,44.8,2.954188850857033,290.34999999999997,0.0,0.0
6811,2016,10,02856,51.1,2.4717645994584516,292.45,0.0,0.0
6813,2016,10,03015,54.5,2.4717645994584516,293.34999999999997,0.0,0.0
6815,2016,10,03158,56.4,2.653914358756891,292.84999999999997,0.0,0.0
6816,2016,10,03376,47.6,2.709395777892923,292.34999999999997,0.0,0.0
6818,2016,10,03552,42.6,2.189458303782011,290.04999999999995,0.0,0.0
6819,2016,10,03987,51.5,3.4644622732470336,290.84999999999997,0.0,0.0
6820,2016,10,03988,53.4,3.52506426077256,290.95,0.0,0.0
6821,2016,10,05546,57.9,3.0888948802806486,290.25,0.0,0.0
6824,2016,10,05825,35.8,2.544106101561018,290.25,0.0,0.0
6827,2016,10,07389,46.6,2.5988169017674174,291.95,0.0,0.0
6829,2017,10,00303,74.6,4.001140367493247,296.54999999999995,0.0,0.0
6830,2017,10,00427,86.6,4.920765595158541,295.65,0.0,0.0
6831,2017,10,00880,76.1,3.1472361165390814,297.65,0.0,0.0
6832,2017,10,01001,63.8,3.7916838753123923,296.75,0.0,0.0
6833,2017,10,01869,81.2,5.057238121517316,293.45,0.0,0.0
6837,2017,10,02856,66.7,3.854126199019435,296.84999999999997,0.0,0.0
6839,2017,10,03015,85.0,4.214317708581544,295.84999999999997,0.0,0.0
6841,2017,10,03158,52.9,4.0647058500078455,295.95,0.0,0.0
6842,2017,10,03376,69.4,3.3443143212275968,295.15,0.0,0.0
6844,2017,10,03552,71.9,2.653914358756891,294.34999999999997,0.0,0.0
6845,2017,10,03987,74.6,4.988846303199167,295.34999999999997,0.0,0.0
6846,2017,10,03988,77.2,5.24112663308186,295.45,0.0,0.0
6847,2017,10,05546,74.5,4.409305805656032,294.95,0.0,0.0
6850,2017,10,05825,63.6,4.0647058500078455,295.34999999999997,0.0,0.0
6853,2017,10,07389,75.3,4.128604430555196,294.84999999999997,0.0,0.0
6854,2018,10,00164,13.1,3.854126199019435,297.15,15.0,35.4
6855,2018,10,00303,13.3,3.0888948802806486,299.04999999999995,15.0,35.4
6856,2018,10,00427,17.3,4.128604430555196,298.75,15.0,35.4
6857,2018,10,00880,29.1,2.544106101561018,299.15,15.0,35.4
6858,2018,10,01001,17.7,2.954188850857033,299.45,15.0,35.4
6859,2018,10,01869,13.5,4.409305805656032,297.65,15.0,35.4
6862,2018,10,02794,17.6,3.729582460256912,299.65,15.0,35.4
6863,2018,10,02856,8.6,3.0888948802806486,300.04999999999995,15.0,35.4
6865,2018,10,03015,23.1,3.3443143212275968,297.95,15.0,35.4
6867,2018,10,03158,25.9,3.0888948802806486,298.04999999999995,15.0,35.4
6868,2018,10,03376,21.5,3.0116747709538627,297.84999999999997,15.0,35.4
6870,2018,10,03552,18.4,2.544106101561018,296.84999999999997,15.0,35.4
6871,2018,10,03987,12.5,4.409305805656032,298.75,15.0,35.4
6872,2018,10,03988,12.0,4.409305805656032,298.95,15.0,35.4
6873,2018,10,05546,17.5,3.606409914859929,299.04999999999995,15.0,35.4
6876,2018,10,05825,8.5,3.2650046090062412,298.75,15.0,35.4
6879,2018,10,07389,34.1,3.4042116065250694,297.75,15.0,35.4
6880,2019,10,00096,73.7,1.8693922721184015,295.65,0.0,0.0
6882,2019,10,00303,57.2,2.897073415732504,298.04999999999995,0.0,0.0
6883,2019,10,00427,55.4,4.001140367493247,297.75,0.0,0.0
6884,2019,10,00880,39.8,2.364565076287815,299.25,0.0,0.0
6885,2019,10,01001,39.6,2.7839637242665356,298.95,0.0,0.0
6886,2019,10,01869,40.1,3.729582460256912,294.54999999999995,0.0,0.0
6889,2019,10,02794,65.4,3.4042116065250694,295.65,0.0,0.0
6890,2019,10,02856,53.0,3.0116747709538627,298.15,0.0,0.0
6892,2019,10,03015,53.3,3.0888948802806486,297.04999999999995,0.0,0.0
6894,2019,10,03158,48.9,2.709395777892923,297.45,0.0,0.0
6895,2019,10,03376,57.6,2.5988169017674174,297.15,0.0,0.0
6897,2019,10,03987,49.8,4.001140367493247,297.15,0.0,0.0
6898,2019,10,03988,49.0,4.322281618254878,297.25,0.0,0.0
6899,2019,10,05546,66.1,3.4644622732470336,296.45,0.0,0.0
6902,2019,10,05825,57.6,2.954188850857033,295.84999999999997,0.0,0.0
6905,2019,10,07389,59.3,2.897073415732504,296.34999999999997,0.0,0.0
6906,2020,10,00096,57.7,2.1378079473816167,294.25,1.0,0.0
6907,2020,10,00164,67.7,3.4644622732470336,294.15,1.0,0.0
6908,2020,10,00303,60.9,2.709395777892923,295.45,1.0,0.0
6909,2020,10,00427,73.3,4.0647058500078455,295.54999999999995,1.0,0.0
6910,2020,10,00880,76.0,2.4717645994584516,294.95,1.0,0.0
6912,2020,10,01869,44.2,4.2789868459026605,293.25,1.0,0.0
6915,2020,10,02794,63.0,3.729582460256912,294.75,1.0,0.0
6916,2020,10,02856,77.7,3.1472361165390814,295.25,1.0,0.0
6918,2020,10,03015,67.3,2.8403308845442634,294.95,1.0,0.0
6920,2020,10,03158,63.6,3.0888948802806486,295.45,1.0,0.0
6921,2020,10,03376,83.1,3.1472361165390814,294.65,1.0,0.0
6923,2020,10,03987,68.6,4.001140367493247,295.45,1.0,0.0
6927,2020,10,05825,52.9,3.3443143212275968,294.54999999999995,1.0,0.0
6930,2020,10,07389,56.4,3.0116747709538627,294.45,1.0,0.0
6931,2021,10,00096,42.2,2.1378079473816167,293.75,1.0,0.15
6932,2021,10,00164,15.8,3.3443143212275968,295.84999999999997,1.0,0.15
6933,2021,10,00303,17.5,3.0116747709538627,297.25,1.0,0.15
6934,2021,10,00427,18.2,4.2789868459026605,297.15,1.0,0.15
6935,2021,10,00880,12.0,2.709395777892923,296.54999999999995,1.0,0.15
6936,2021,10,01001,6.4,2.954188850857033,296.65,1.0,0.15
6937,2021,10,01869,23.8,4.0647058500078455,294.15,1.0,0.15
6940,2021,10,02794,57.7,3.1472361165390814,292.75,1.0,0.15
6941,2021,10,02856,21.3,3.3443143212275968,297.25,1.0,0.15
6943,2021,10,03015,15.1,3.1472361165390814,296.45,1.0,0.15
6945,2021,10,03158,14.4,3.2059401020605485,296.15,1.0,0.15
6946,2021,10,03376,15.3,3.0116747709538627,296.34999999999997,1.0,0.15
6948,2021,10,03987,23.5,4.629379495797681,295.25,1.0,0.15
6949,2021,10,05546,40.6,3.4042116065250694,296.84999999999997,1.0,0.15
6952,2021,10,05825,36.1,3.0888948802806486,294.84999999999997,1.0,0.15
6957,2022,10,00164,25.4,2.897073415732504,296.34999999999997,2.0,0.0
6958,2022,10,00303,29.3,1.9188019443142117,298.34999999999997,2.0,0.0
6959,2022,10,00427,27.5,3.3443143212275968,297.54999999999995,2.0,0.0
6960,2022,10,00880,22.7,2.189458303782011,298.75,2.0,0.0
6961,2022,10,01001,29.9,2.5988169017674174,298.04999999999995,2.0,0.0
6962,2022,10,01869,11.1,3.7916838753123923,296.15,2.0,0.0
6965,2022,10,02794,14.9,2.897073415732504,297.45,2.0,0.0
6966,2022,10,02856,40.2,2.954188850857033,298.45,2.0,0.0
6968,2022,10,03015,27.9,2.954188850857033,296.95,2.0,0.0
6970,2022,10,03158,23.6,2.4717645994584516,297.34999999999997,2.0,0.0
6971,2022,10,03376,26.7,2.4179668046919085,297.25,2.0,0.0
6973,2022,10,03987,28.7,4.343983425382744,297.54999999999995,2.0,0.0
6977,2022,10,05825,25.6,2.8403308845442634,298.04999999999995,2.0,0.0
6980,2022,10,07389,30.4,2.653914358756891,297.04999999999995,2.0,0.0
7002,1996,11,00164,25.2,4.496906322676512,289.15,0.0,0.0
7003,1996,11,00427,28.6,4.4311520524288035,288.84999999999997,0.0,0.0
7004,1996,11,00650,44.7,2.1721958703174074,290.04999999999995,0.0,0.0
7005,1996,11,00880,31.9,3.3642406896938866,290.34999999999997,0.0,0.0
7006,1996,11,01001,41.2,4.651582731181291,289.15,0.0,0.0
7008,1996,11,02627,49.3,3.2650046090062412,289.45,0.0,0.0
7009,1996,11,02856,43.6,3.8332743272685295,289.34999999999997,0.0,0.0
7010,1996,11,02951,63.6,2.709395777892923,289.25,0.0,0.0
7011,1996,11,03015,27.2,4.001140367493247,289.15,0.0,0.0
7012,1996,11,03083,34.5,3.2847725146658178,290.25,0.0,0.0
7013,1996,11,03158,15.0,4.4311520524288035,289.15,0.0,0.0
7014,1996,11,03376,27.7,1.935367084043748,288.95,0.0,0.0
7015,1996,11,03552,44.0,3.9379097377588534,288.84999999999997,0.0,0.0
7016,1996,11,03987,36.8,4.409305805656032,288.84999999999997,0.0,0.0
7017,1996,11,03988,40.7,4.898141407717829,288.84999999999997,0.0,0.0
7018,1996,11,05463,29.8,2.992471779981224,289.65,0.0,0.0
7020,1996,11,05643,57.5,3.2452765179269396,288.25,0.0,0.0
7021,1996,11,05745,31.1,3.8124601965135323,288.65,0.0,0.0
7022,1996,11,05825,28.4,4.085968451825344,289.04999999999995,0.0,0.0
7023,1996,11,07244,43.1,1.8041846526472838,288.45,0.0,0.0
7024,1997,11,00164,16.0,3.0695288035319033,288.95,0.0,0.0
7025,1997,11,00427,16.2,3.186331939780286,290.54999999999995,0.0,0.0
7026,1997,11,00650,20.7,1.7718713819010676,289.54999999999995,0.0,0.0
7027,1997,11,00880,13.0,2.241518052809747,292.04999999999995,0.0,0.0
7028,1997,11,01001,16.7,3.3443143212275968,290.54999999999995,0.0,0.0
7030,1997,11,02627,17.7,1.7237679406138173,291.15,0.0,0.0
7032,1997,11,02856,9.3,2.992471779981224,290.54999999999995,0.0,0.0
7033,1997,11,02951,48.9,2.258961724346829,288.65,0.0,0.0
7034,1997,11,03015,11.4,2.544106101561018,289.45,0.0,0.0
7035,1997,11,03083,14.2,2.6171398931321956,289.65,0.0,0.0
7036,1997,11,03158,9.5,3.2452765179269396,289.15,0.0,0.0
7037,1997,11,03376,8.8,1.444608,289.15,0.0,0.0
7038,1997,11,03552,15.4,2.9733097773276165,288.75,0.0,0.0
7039,1997,11,03987,16.8,3.5860155441135504,289.04999999999995,0.0,0.0
7040,1997,11,03988,18.0,3.5656597625841977,288.95,0.0,0.0
7041,1997,11,05463,4.5,1.9519796206149285,289.95,0.0,0.0
7043,1997,11,05643,16.0,2.346853024521135,288.45,0.0,0.0
7044,1997,11,05745,19.5,2.4001220763886155,288.45,0.0,0.0
7045,1997,11,05825,14.0,3.4644622732470336,289.34999999999997,0.0,0.0
7046,1997,11,06086,11.7,1.2822825697762565,289.25,0.0,0.0
7047,1997,11,07244,18.1,1.2248723832889694,287.75,0.0,0.0
7048,1998,11,00164,44.2,3.7502449376818046,282.84999999999997,0.0,0.0
7050,1998,11,00427,36.8,3.667823835664958,284.45,0.0,0.0
7051,1998,11,00650,35.0,1.628895317918251,285.04999999999995,0.0,0.0
7052,1998,11,00880,36.4,2.8403308845442634,284.25,0.0,0.0
7053,1998,11,01001,40.3,3.8959428931317768,284.04999999999995,0.0,0.0
7054,1998,11,02627,41.7,2.4358555398348236,283.75,0.0,0.0
7056,1998,11,02856,36.0,2.4358555398348236,284.75,0.0,0.0
7057,1998,11,02951,44.9,2.489784710316938,284.15,0.0,0.0
7058,1998,11,03015,41.9,2.9733097773276165,283.65,0.0,0.0
7059,1998,11,03083,34.4,2.5259555658768025,284.95,0.0,0.0
7060,1998,11,03158,40.5,3.8750157435798886,283.75,0.0,0.0
7061,1998,11,03376,44.5,1.355267135479939,283.84999999999997,0.0,0.0
7062,1998,11,03552,35.2,2.8215,282.75,0.0,0.0
7063,1998,11,03987,36.1,4.0647058500078455,284.75,0.0,0.0
7064,1998,11,03988,40.4,3.8332743272685295,284.54999999999995,0.0,0.0
7066,1998,11,05643,41.8,2.0865702546485223,283.04999999999995,0.0,0.0
7067,1998,11,05745,38.7,1.9188019443142117,282.75,0.0,0.0
7068,1998,11,05825,36.1,2.9733097773276165,283.65,0.0,0.0
7069,1998,11,06086,48.7,2.5259555658768025,283.45,0.0,0.0
7070,1998,11,07244,35.9,1.597671023879447,282.15,0.0,0.0
7071,1999,11,00164,21.8,3.304580154875956,287.84999999999997,0.0,0.0
7073,1999,11,00427,23.4,3.2650046090062412,287.84999999999997,0.0,0.0
7074,1999,11,00650,35.8,1.7880036849000058,288.45,0.0,0.0
7075,1999,11,00880,32.3,2.5622999044171233,288.34999999999997,0.0,0.0
7076,1999,11,01001,34.4,3.186331939780286,287.95,0.0,0.0
7078,1999,11,02627,37.9,2.189458303782011,287.65,0.0,0.0
7080,1999,11,02856,35.0,2.5622999044171233,287.84999999999997,0.0,0.0
7081,1999,11,02951,23.0,2.01890105552501,289.04999999999995,0.0,0.0
7082,1999,11,03015,29.6,3.0888948802806486,287.25,0.0,0.0
7083,1999,11,03083,33.5,1.968639419184732,288.25,0.0,0.0
7084,1999,11,03158,18.0,3.1667639171040207,287.75,0.0,0.0
7085,1999,11,03376,25.8,1.3405626901745402,287.15,0.0,0.0
7086,1999,11,03552,21.4,2.8592034765591623,288.04999999999995,0.0,0.0
7087,1999,11,03987,22.8,3.5453426435660633,287.75,0.0,0.0
7088,1999,11,03988,27.8,3.3443143212275968,287.84999999999997,0.0,0.0
7090,1999,11,05643,19.0,2.4537881738243006,287.25,0.0,0.0
7091,1999,11,05745,30.0,1.5666488323705474,288.04999999999995,0.0,0.0
7092,1999,11,05825,20.5,2.8027109155073417,288.15,0.0,0.0
7093,1999,11,06086,35.4,2.346853024521135,287.34999999999997,0.0,0.0
7094,1999,11,07244,21.7,1.628895317918251,287.45,0.0,0.0
7095,2000,11,00164,26.0,3.3642406896938866,286.45,0.0,0.0
7096,2000,11,00303,28.3,2.878117684076174,287.65,0.0,0.0
7097,2000,11,00427,27.2,3.2255883219431456,286.65,0.0,0.0
7098,2000,11,00650,25.4,1.8693922721184015,287.15,0.0,0.0
7100,2000,11,00880,25.9,2.672365634124193,288.65,0.0,0.0
7101,2000,11,01001,26.8,3.7502449376818046,288.84999999999997,0.0,0.0
7102,2000,11,01869,27.5,5.03440636829567,287.15,0.0,0.0
7104,2000,11,02627,30.2,1.8204141392199742,288.54999999999995,0.0,0.0
7105,2000,11,02856,25.9,3.7916838753123923,288.04999999999995,0.0,0.0
7106,2000,11,02951,33.3,2.727974451493269,286.34999999999997,0.0,0.0
7107,2000,11,03015,21.0,3.1667639171040207,287.15,0.0,0.0
7108,2000,11,03083,29.6,1.7718713819010676,288.15,0.0,0.0
7109,2000,11,03158,22.9,3.2452765179269396,286.65,0.0,0.0
7110,2000,11,03376,24.8,2.1206827011545126,287.04999999999995,0.0,0.0
7111,2000,11,03552,29.1,3.2847725146658178,285.95,0.0,0.0
7112,2000,11,03987,22.1,4.2573940025626,286.95,0.0,0.0
7113,2000,11,03988,25.3,4.322281618254878,286.75,0.0,0.0
7114,2000,11,05546,20.9,3.606409914859929,285.65,0.0,0.0
7115,2000,11,05643,25.1,2.2764504119352127,286.04999999999995,0.0,0.0
7116,2000,11,05745,35.5,1.459682094841202,286.84999999999997,0.0,0.0
7117,2000,11,05825,29.6,2.765258520104043,286.25,0.0,0.0
7118,2000,11,06170,27.9,1.4146167431668548,287.25,0.0,0.0
7119,2000,11,07244,32.4,1.5052160846974763,286.34999999999997,0.0,0.0
7120,2001,11,00164,31.0,4.943424508937908,285.65,0.0,0.0
7121,2001,11,00303,31.9,3.3642406896938866,284.34999999999997,0.0,0.0
7122,2001,11,00427,35.7,4.192834381688836,284.25,0.0,0.0
7123,2001,11,00880,48.2,2.8592034765591623,284.84999999999997,0.0,0.0
7124,2001,11,01001,49.0,3.9800261975961915,284.34999999999997,0.0,0.0
7127,2001,11,02627,57.9,2.954188850857033,284.04999999999995,0.0,0.0
7128,2001,11,02794,42.9,3.9800261975961915,285.45,0.0,0.0
7129,2001,11,02856,36.2,3.1667639171040207,284.15,0.0,0.0
7130,2001,11,02951,43.2,2.878117684076174,285.15,0.0,0.0
7131,2001,11,03015,32.1,3.9800261975961915,283.75,0.0,0.0
7132,2001,11,03083,38.7,2.5622999044171233,284.34999999999997,0.0,0.0
7133,2001,11,03158,18.8,3.9800261975961915,285.04999999999995,0.0,0.0
7134,2001,11,03376,29.6,2.916070580764464,284.65,0.0,0.0
7135,2001,11,03552,31.1,2.8592034765591623,285.54999999999995,0.0,0.0
7136,2001,11,03987,35.3,4.629379495797681,284.84999999999997,0.0,0.0
7137,2001,11,03988,37.5,4.3006160714985935,284.65,0.0,0.0
7138,2001,11,05546,31.2,4.192834381688836,282.95,0.0,0.0
7139,2001,11,05643,35.0,3.324427450087608,284.65,0.0,0.0
7140,2001,11,05745,42.5,2.3823214637189496,285.95,0.0,0.0
7141,2001,11,05825,40.4,3.3642406896938866,285.15,0.0,0.0
7142,2001,11,06170,37.9,2.1378079473816167,284.95,0.0,0.0
7143,2001,11,07244,37.1,1.6445828462342662,285.04999999999995,0.0,0.0
7144,2002,11,00164,40.1,3.2452765179269396,283.95,0.0,0.0
7145,2002,11,00303,76.1,2.489784710316938,286.04999999999995,0.0,0.0
7146,2002,11,00427,49.7,3.3642406896938866,285.04999999999995,0.0,0.0
7147,2002,11,00880,91.2,2.672365634124193,285.75,0.0,0.0
7148,2002,11,01001,88.0,3.3642406896938866,286.15,0.0,0.0
7149,2002,11,01869,36.8,3.7089580704019833,283.75,0.0,0.0
7151,2002,11,02627,97.8,2.069583303554607,285.75,0.0,0.0
7152,2002,11,02794,71.6,3.2452765179269396,284.54999999999995,0.0,0.0
7153,2002,11,02856,79.4,3.0888948802806486,285.54999999999995,0.0,0.0
7154,2002,11,02951,103.3,3.4042116065250694,285.15,0.0,0.0
7155,2002,11,03015,64.9,2.9733097773276165,284.75,0.0,0.0
7156,2002,11,03083,87.3,1.474808259353059,286.15,0.0,0.0
7157,2002,11,03158,69.4,3.3642406896938866,284.95,0.0,0.0
7158,2002,11,03376,60.8,2.2939839999999996,285.15,0.0,0.0
7159,2002,11,03552,65.0,3.1083015143322243,283.95,0.0,0.0
7160,2002,11,03987,75.2,3.9800261975961915,284.45,0.0,0.0
7161,2002,11,03988,75.6,3.5656597625841977,284.34999999999997,0.0,0.0
7162,2002,11,05546,80.6,4.0647058500078455,284.04999999999995,0.0,0.0
7163,2002,11,05643,51.4,2.346853024521135,283.95,0.0,0.0
7164,2002,11,05745,48.2,2.2939839999999996,284.15,0.0,0.0
7165,2002,11,05825,72.7,2.2939839999999996,284.65,0.0,0.0
7166,2002,11,06170,91.4,2.1549790444716623,285.84999999999997,0.0,0.0
7167,2002,11,07244,44.1,1.2822825697762565,284.65,0.0,0.0
7168,2003,11,00164,32.1,3.5656597625841977,286.34999999999997,0.0,0.0
7169,2003,11,00303,35.1,3.05020336920147,288.84999999999997,0.0,0.0
7170,2003,11,00427,30.7,3.854126199019435,287.45,0.0,0.0
7171,2003,11,00880,30.7,2.727974451493269,287.04999999999995,0.0,0.0
7172,2003,11,01001,34.3,4.0647058500078455,286.75,0.0,0.0
7173,2003,11,01869,33.3,4.343983425382744,286.54999999999995,0.0,0.0
7175,2003,11,02627,31.2,2.4537881738243006,286.65,0.0,0.0
7176,2003,11,02794,28.3,3.854126199019435,287.15,0.0,0.0
7177,2003,11,02856,26.4,3.647314132899441,286.34999999999997,0.0,0.0
7178,2003,11,02951,29.7,3.770945432598037,288.54999999999995,0.0,0.0
7179,2003,11,03015,29.2,3.3642406896938866,286.34999999999997,0.0,0.0
7180,2003,11,03083,25.9,1.935367084043748,288.25,0.0,0.0
7181,2003,11,03158,20.2,3.647314132899441,287.34999999999997,0.0,0.0
7182,2003,11,03376,27.9,3.0116747709538627,287.15,0.0,0.0
7183,2003,11,03552,25.7,3.1667639171040207,287.65,0.0,0.0
7184,2003,11,03987,35.4,4.2789868459026605,288.65,0.0,0.0
7185,2003,11,03988,34.9,4.192834381688836,288.45,0.0,0.0
7186,2003,11,05546,20.4,4.496906322676512,286.65,0.0,0.0
7187,2003,11,05643,28.3,2.8027109155073417,286.04999999999995,0.0,0.0
7188,2003,11,05745,32.1,2.0865702546485223,287.34999999999997,0.0,0.0
7189,2003,11,05825,23.0,3.1083015143322243,287.54999999999995,0.0,0.0
7190,2003,11,06170,25.9,2.6908594730814173,287.25,0.0,0.0
7191,2003,11,07244,32.3,1.5358300687250526,287.65,0.0,0.0
7192,2004,11,00164,42.8,4.2789868459026605,286.95,0.0,0.0
7193,2004,11,00303,75.6,3.1667639171040207,287.25,0.0,0.0
7194,2004,11,00427,60.4,4.2789868459026605,286.84999999999997,0.0,0.0
7195,2004,11,00880,78.1,3.304580154875956,287.65,0.0,0.0
7196,2004,11,01001,79.3,4.629379495797681,287.84999999999997,0.0,0.0
7197,2004,11,01869,41.1,4.629379495797681,286.25,0.0,0.0
7198,2004,11,02627,92.8,3.5860155441135504,287.04999999999995,0.0,0.0
7199,2004,11,02794,52.1,3.854126199019435,287.95,0.0,0.0
7200,2004,11,02856,56.7,3.1472361165390814,286.54999999999995,0.0,0.0
7201,2004,11,02951,51.6,3.4443395810123016,285.84999999999997,0.0,0.0
7202,2004,11,03015,69.1,3.9169075802219275,286.95,0.0,0.0
7203,2004,11,03083,77.5,2.58053687179393,287.45,0.0,0.0
7204,2004,11,03158,46.4,3.9169075802219275,286.65,0.0,0.0
7205,2004,11,03376,61.8,3.4443395810123016,286.95,0.0,0.0
7206,2004,11,03509,57.9,1.0444634846733512,286.75,0.0,0.0
7207,2004,11,03552,55.1,3.05020336920147,286.95,0.0,0.0
7208,2004,11,03987,82.6,4.718404514838464,287.34999999999997,0.0,0.0
7209,2004,11,03988,80.4,4.763128543096858,286.95,0.0,0.0
7210,2004,11,05546,67.0,4.496906322676512,285.65,0.0,0.0
7211,2004,11,05643,50.0,2.0357485763070056,287.75,0.0,0.0
7212,2004,11,05745,47.7,2.727974451493269,286.95,0.0,0.0
7213,2004,11,05825,51.7,3.4644622732470336,286.84999999999997,0.0,0.0
7214,2004,11,06170,73.1,3.647314132899441,287.75,0.0,0.0
7215,2004,11,06265,61.7,2.6908594730814173,287.45,0.0,0.0
7216,2005,11,00164,27.8,3.2452765179269396,287.04999999999995,0.0,0.0
7217,2005,11,00303,35.6,2.4179668046919085,290.45,0.0,0.0
7218,2005,11,00427,23.0,2.9733097773276165,290.34999999999997,0.0,0.0
7219,2005,11,00880,29.0,2.4179668046919085,288.84999999999997,0.0,0.0
7220,2005,11,01001,23.4,2.8592034765591623,289.65,0.0,0.0
7223,2005,11,02627,22.4,2.489784710316938,289.25,0.0,0.0
7224,2005,11,02794,32.7,2.8592034765591623,290.84999999999997,0.0,0.0
7225,2005,11,02856,27.8,2.8592034765591623,291.45,0.0,0.0
7226,2005,11,02951,38.2,3.5656597625841977,291.75,0.0,0.0
7227,2005,11,03015,20.0,2.916070580764464,288.34999999999997,0.0,0.0
7228,2005,11,03083,27.3,2.489784710316938,289.54999999999995,0.0,0.0
7229,2005,11,03158,10.4,3.05020336920147,287.84999999999997,0.0,0.0
7230,2005,11,03376,17.0,2.672365634124193,288.65,0.0,0.0
7231,2005,11,03509,35.1,0.7497745593656803,287.84999999999997,0.0,0.0
7232,2005,11,03552,32.1,2.5988169017674174,288.75,0.0,0.0
7233,2005,11,03987,27.3,3.770945432598037,290.15,0.0,0.0
7234,2005,11,03988,29.8,3.9379097377588534,290.15,0.0,0.0
7235,2005,11,05546,37.4,3.5656597625841977,291.04999999999995,0.0,0.0
7236,2005,11,05643,29.5,1.7397533604830309,289.84999999999997,0.0,0.0
7237,2005,11,05745,29.5,2.364565076287815,288.75,0.0,0.0
7238,2005,11,05825,22.4,2.7839637242665356,290.54999999999995,0.0,0.0
7239,2005,11,06170,17.4,2.069583303554607,288.34999999999997,0.0,0.0
7240,2005,11,06265,27.2,3.9800261975961915,291.75,0.0,0.0
7241,2006,11,00164,37.3,4.629379495797681,289.75,2.0,0.0
7242,2006,11,00303,23.0,4.496906322676512,292.25,2.0,0.0
7243,2006,11,00427,28.8,4.496906322676512,291.45,2.0,0.0
7244,2006,11,00880,39.9,3.1667639171040207,292.75,2.0,0.0
7245,2006,11,01001,28.5,4.128604430555196,292.15,2.0,0.0
7246,2006,11,01869,34.2,5.474044756850276,288.15,2.0,0.0
7248,2006,11,02627,28.3,3.647314132899441,292.34999999999997,2.0,0.0
7249,2006,11,02794,47.3,4.128604430555196,289.54999999999995,2.0,0.0
7250,2006,11,02856,25.7,3.9169075802219275,291.34999999999997,2.0,0.0
7251,2006,11,02951,46.6,3.5656597625841977,289.54999999999995,2.0,0.0
7252,2006,11,03015,37.7,4.496906322676512,291.45,2.0,0.0
7253,2006,11,03083,26.0,4.128604430555196,291.95,2.0,0.0
7254,2006,11,03158,32.0,3.7089580704019833,290.84999999999997,2.0,0.0
7255,2006,11,03376,29.5,3.7089580704019833,291.45,2.0,0.0
7256,2006,11,03509,53.2,1.2822825697762565,288.75,2.0,0.0
7257,2006,11,03552,50.6,3.1083015143322243,289.54999999999995,2.0,0.0
7258,2006,11,03987,30.8,5.310647278616045,291.04999999999995,2.0,0.0
7259,2006,11,03988,34.3,5.171912023680217,290.95,2.0,0.0
7260,2006,11,05546,37.7,4.718404514838464,289.95,2.0,0.0
7261,2006,11,05643,50.4,2.3115623738519364,288.54999999999995,2.0,0.0
7262,2006,11,05745,42.3,2.7839637242665356,290.34999999999997,2.0,0.0
7263,2006,11,05825,28.3,4.128604430555196,290.65,2.0,0.0
7264,2006,11,06170,26.7,3.7089580704019833,291.65,2.0,0.0
7265,2006,11,06265,26.0,4.78554324272595,290.75,2.0,0.0
7266,2007,11,00164,35.9,4.409305805656032,285.95,0.0,0.0
7267,2007,11,00303,54.9,3.854126199019435,287.25,0.0,0.0
7268,2007,11,00427,50.5,4.409305805656032,286.75,0.0,0.0
7269,2007,11,00880,55.3,3.1667639171040207,286.75,0.0,0.0
7270,2007,11,01001,59.5,3.9169075802219275,286.15,0.0,0.0
7271,2007,11,01869,23.8,5.080104285853983,285.45,0.0,0.0
